hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
15,1.11,25.4,86.9,1,0,0,1,TAMIL NADU,0.1505,98.0,0
17,1.73,84.8,8.3,2,0,0,0,DELHI,0.2655,87.8,0
5,7.87,43.5,8.9,1,0,0,0,KARNATAKA,0.2109,78.9,0
11,2.7,138.1,21.4,3,0,1,0,MADHYA PRADESH,0.3,78.7,0
13,3.61,196.4,26.3,4,0,2,1,WEST BENGAL,1.0,56.1,1
8,0.88,16.6,22.6,3,1,0,1,RAJASTHAN,0.442,100.0,0
11,6.38,88.0,13.3,1,0,0,0,KARNATAKA,0.2109,90.6,0
10,3.75,5.9,45.8,1,1,1,0,WEST BENGAL,1.0,59.2,0
1,0.97,72.7,26.6,1,0,0,0,UTTAR PRADESH,0.3015,50.2,1
18,3.94,241.3,3.6,1,1,2,0,UTTAR PRADESH,0.3015,75.1,0
21,5.79,151.3,2.7,1,1,0,0,KERALA,0.4749,92.4,0
18,3.94,86.9,46.7,3,1,2,1,MADHYA PRADESH,0.3,80.1,0
22,7.76,42.7,28.4,3,0,0,1,WEST BENGAL,1.0,55.4,1
10,7.01,124.8,47.4,4,0,2,0,MADHYA PRADESH,0.3,73.5,0
1,4.26,49.7,5.5,3,0,0,0,MAHARASHTRA,0.3375,56.0,1
6,7.54,91.5,11.9,3,1,1,0,WEST BENGAL,1.0,69.3,0
20,6.55,38.5,39.6,1,0,0,0,UTTAR PRADESH,0.3015,76.1,0
3,3.14,47.4,27.0,2,0,1,0,MAHARASHTRA,0.3375,55.6,1
13,6.24,32.3,28.1,1,0,1,0,TAMIL NADU,0.1505,94.8,0
0,4.2,82.2,5.9,3,0,0,0,RAJASTHAN,0.442,65.9,0
7,4.45,154.5,27.5,3,1,0,1,GUJARAT,0.2592,100.0,0
2,4.31,265.9,15.0,2,1,0,0,UTTAR PRADESH,0.3015,70.5,0
2,6.49,99.6,153.2,6,1,1,1,TAMIL NADU,0.1505,59.6,0
3,7.37,88.0,4.0,3,0,2,1,TAMIL NADU,0.1505,41.3,1
12,2.76,36.4,6.1,0,1,0,0,TAMIL NADU,0.1505,100.0,0
16,5.24,29.7,45.0,1,1,0,0,MADHYA PRADESH,0.3,100.0,0
6,5.14,27.3,20.5,2,0,1,0,PUNJAB,0.1003,100.0,0
19,7.13,214.1,19.5,3,0,0,0,WEST BENGAL,1.0,43.4,1
9,3.74,135.6,5.0,2,1,1,0,KARNATAKA,0.2109,95.0,0
17,1.76,171.1,65.1,1,0,0,0,KARNATAKA,0.2109,94.0,0
12,1.86,22.0,46.6,0,0,0,0,UTTAR PRADESH,0.3015,98.6,0
17,0.69,5.1,23.6,5,0,1,1,UTTAR PRADESH,0.3015,100.0,0
23,1.08,50.4,23.0,2,0,1,0,MAHARASHTRA,0.3375,53.0,1
23,2.62,12.8,28.8,3,1,0,1,UTTAR PRADESH,0.3015,72.1,0
14,1.09,74.3,10.9,2,1,0,0,MAHARASHTRA,0.3375,95.8,0
23,7.01,18.4,3.5,0,1,0,0,MAHARASHTRA,0.3375,67.9,0
16,3.09,6.1,10.6,3,1,0,0,MADHYA PRADESH,0.3,100.0,0
6,3.14,31.4,0.4,1,0,2,1,UTTAR PRADESH,0.3015,60.7,0
22,6.13,70.4,57.1,2,0,1,0,GUJARAT,0.2592,56.0,1
3,2.62,51.1,19.7,4,1,0,0,MAHARASHTRA,0.3375,72.5,0
11,5.81,13.9,1.9,1,1,0,0,KARNATAKA,0.2109,100.0,0
3,6.63,66.0,1.5,0,1,2,0,RAJASTHAN,0.442,38.3,1
18,3.07,2.3,10.3,0,1,2,0,WEST BENGAL,1.0,67.2,0
21,3.98,43.2,78.0,2,0,0,0,RAJASTHAN,0.442,75.6,0
19,2.78,49.7,62.1,1,0,0,0,TAMIL NADU,0.1505,85.9,0
2,3.56,20.0,63.6,2,1,0,0,MAHARASHTRA,0.3375,62.7,0
6,4.77,2.9,6.7,1,1,1,0,KERALA,0.4749,83.2,0
8,2.99,103.2,5.5,4,1,1,1,UTTAR PRADESH,0.3015,86.6,0
2,3.87,99.2,47.1,5,0,1,1,MADHYA PRADESH,0.3,57.2,1
12,4.12,25.6,23.2,2,1,1,0,UTTAR PRADESH,0.3015,99.4,0
0,0.49,20.4,42.9,4,1,4,0,MADHYA PRADESH,0.3,44.6,1
14,1.56,13.9,46.7,2,1,2,0,WEST BENGAL,1.0,67.7,0
13,4.47,27.1,2.3,1,0,1,1,MAHARASHTRA,0.3375,68.6,0
14,0.32,36.3,17.4,1,0,0,0,UTTAR PRADESH,0.3015,100.0,0
21,5.72,86.9,9.2,3,0,2,0,RAJASTHAN,0.442,56.9,1
18,7.27,6.3,3.5,1,0,1,0,RAJASTHAN,0.442,77.6,0
6,6.11,78.0,56.1,6,1,0,0,PUNJAB,0.1003,100.0,0
13,2.72,104.4,4.3,1,1,0,0,MAHARASHTRA,0.3375,100.0,0
19,3.76,12.5,3.1,3,0,1,1,RAJASTHAN,0.442,74.3,0
20,5.31,129.4,4.2,0,0,2,0,KERALA,0.4749,46.1,1
15,5.54,139.6,3.5,3,1,1,0,RAJASTHAN,0.442,100.0,0
2,7.83,77.1,56.6,3,0,1,0,MAHARASHTRA,0.3375,40.7,1
10,4.1,7.3,6.6,5,1,1,0,KARNATAKA,0.2109,100.0,0
20,2.22,69.8,4.6,3,0,1,0,HARYANA,0.2359,75.4,0
1,3.09,70.6,0.7,2,1,0,0,KARNATAKA,0.2109,61.5,0
14,7.4,28.5,0.4,5,0,1,0,WEST BENGAL,1.0,86.1,0
12,5.17,68.6,23.6,0,0,0,1,PUNJAB,0.1003,82.9,0
5,6.95,39.1,12.9,1,0,0,1,RAJASTHAN,0.442,71.6,0
8,5.88,42.5,14.3,4,1,2,0,PUNJAB,0.1003,98.8,0
23,7.73,7.6,30.2,3,1,0,0,DELHI,0.2655,69.9,0
14,4.16,78.3,12.5,3,0,0,0,KERALA,0.4749,86.5,0
22,7.61,203.0,5.7,1,1,0,1,UTTAR PRADESH,0.3015,49.7,1
11,7.12,17.2,42.2,2,0,0,1,RAJASTHAN,0.442,90.3,0
20,6.79,30.6,3.7,3,1,0,0,TAMIL NADU,0.1505,89.9,0
14,7.53,6.3,3.6,2,0,3,0,WEST BENGAL,1.0,39.5,1
21,4.35,15.6,16.8,1,0,2,1,WEST BENGAL,1.0,37.9,1
7,6.02,64.4,55.9,0,0,0,1,KERALA,0.4749,73.0,0
9,4.58,40.2,3.6,1,0,0,1,MADHYA PRADESH,0.3,88.3,0
0,6.28,100.3,3.8,2,0,0,0,UTTAR PRADESH,0.3015,56.1,1
5,6.18,38.9,18.0,3,1,0,0,MAHARASHTRA,0.3375,100.0,0
3,6.14,23.1,17.0,3,0,0,1,RAJASTHAN,0.442,46.6,1
4,3.6,30.6,23.3,2,1,2,1,UTTAR PRADESH,0.3015,60.9,0
7,6.43,42.5,40.7,1,1,0,0,RAJASTHAN,0.442,82.6,0
20,7.05,1.4,5.1,4,0,0,0,GUJARAT,0.2592,100.0,0
9,5.2,15.9,10.0,2,0,2,1,KARNATAKA,0.2109,86.2,0
19,3.8,67.5,21.4,1,1,1,0,WEST BENGAL,1.0,59.5,0
19,6.87,101.1,11.4,1,1,1,0,MAHARASHTRA,0.3375,57.3,1
23,6.29,14.9,22.6,4,0,0,0,TAMIL NADU,0.1505,55.0,1
12,3.92,16.9,16.2,1,0,1,1,GUJARAT,0.2592,72.5,0
20,4.76,8.8,17.4,0,0,1,0,HARYANA,0.2359,60.6,0
10,5.58,3.7,1.7,2,1,0,0,MADHYA PRADESH,0.3,100.0,0
15,5.6,45.0,17.4,2,1,0,0,GUJARAT,0.2592,100.0,0
19,2.69,32.0,6.4,2,1,2,0,WEST BENGAL,1.0,72.9,0
3,2.55,54.7,7.2,1,1,0,0,WEST BENGAL,1.0,58.1,1
1,7.13,31.4,24.6,1,0,1,1,DELHI,0.2655,44.0,1
3,7.51,104.8,4.6,1,1,1,0,MAHARASHTRA,0.3375,58.2,1
17,3.4,74.9,7.9,2,0,1,0,MAHARASHTRA,0.3375,94.8,0
11,7.33,14.2,5.6,1,1,1,0,UTTAR PRADESH,0.3015,93.6,0
6,3.92,77.4,31.1,3,0,1,0,WEST BENGAL,1.0,81.0,0
18,1.59,204.8,1.4,3,1,1,0,WEST BENGAL,1.0,65.0,0
0,5.94,3.2,1.8,2,1,1,1,TAMIL NADU,0.1505,56.8,1
4,0.65,4.9,43.1,3,0,1,1,MAHARASHTRA,0.3375,55.7,1
11,1.18,76.1,1.0,2,1,3,1,UTTAR PRADESH,0.3015,84.0,0
21,7.55,6.9,1.5,5,0,0,0,DELHI,0.2655,97.3,0
17,4.29,55.1,7.2,1,1,0,0,MAHARASHTRA,0.3375,88.9,0
16,2.35,106.6,3.6,0,1,1,0,KERALA,0.4749,100.0,0
17,4.0,56.7,43.0,3,0,2,1,UTTAR PRADESH,0.3015,64.1,0
7,4.75,2.4,14.9,0,0,0,0,MADHYA PRADESH,0.3,76.0,0
10,5.22,147.3,33.7,3,1,2,0,WEST BENGAL,1.0,61.3,0
21,2.98,72.8,11.3,3,0,0,0,GUJARAT,0.2592,90.2,0
17,3.28,32.3,26.8,3,0,0,1,RAJASTHAN,0.442,93.3,0
14,4.53,3.7,8.4,1,0,1,0,HARYANA,0.2359,100.0,0
1,5.13,35.3,18.7,1,0,1,0,WEST BENGAL,1.0,31.1,1
17,7.39,8.0,26.1,1,0,0,1,MADHYA PRADESH,0.3,88.7,0
8,3.32,39.4,13.3,2,0,1,0,WEST BENGAL,1.0,62.3,0
9,7.04,96.4,23.6,1,1,2,0,RAJASTHAN,0.442,58.5,1
16,7.95,68.8,29.6,4,0,1,1,WEST BENGAL,1.0,62.2,0
9,2.91,51.3,10.9,2,0,0,0,UTTAR PRADESH,0.3015,95.2,0
13,0.51,207.9,12.7,1,0,0,1,MAHARASHTRA,0.3375,80.2,0
0,4.95,254.5,9.6,3,0,0,0,TAMIL NADU,0.1505,60.4,0
4,7.26,2.0,0.7,4,1,2,0,WEST BENGAL,1.0,35.4,1
12,0.71,7.7,23.8,4,0,0,0,RAJASTHAN,0.442,100.0,0
22,1.82,84.4,24.0,4,1,2,1,RAJASTHAN,0.442,42.9,1
18,5.51,132.4,26.7,2,0,1,0,UTTAR PRADESH,0.3015,81.2,0
10,6.53,7.6,8.4,1,0,1,0,UTTAR PRADESH,0.3015,80.6,0
23,0.97,11.9,25.5,1,1,1,0,MADHYA PRADESH,0.3,67.7,0
6,3.1,23.1,4.8,0,0,1,1,UTTAR PRADESH,0.3015,61.4,0
21,2.14,34.7,4.5,2,1,0,0,HARYANA,0.2359,86.3,0
9,7.73,11.9,122.9,3,0,0,0,UTTAR PRADESH,0.3015,77.0,0
2,5.56,21.5,1.4,2,0,0,0,RAJASTHAN,0.442,46.9,1
0,3.96,195.6,48.3,4,1,1,0,DELHI,0.2655,63.4,0
23,6.94,76.9,19.1,2,1,1,1,UTTAR PRADESH,0.3015,60.4,0
15,4.44,21.4,7.4,2,0,1,1,MAHARASHTRA,0.3375,73.2,0
3,7.32,32.7,21.8,2,1,0,0,PUNJAB,0.1003,73.4,0
23,2.14,21.7,2.2,2,0,1,1,KERALA,0.4749,41.3,1
0,0.51,85.5,14.0,2,0,1,0,KARNATAKA,0.2109,55.4,1
8,3.6,117.4,1.4,3,0,1,0,RAJASTHAN,0.442,77.6,0
17,1.87,34.8,28.0,1,1,0,0,MADHYA PRADESH,0.3,98.0,0
1,6.74,24.8,4.4,2,1,1,0,PUNJAB,0.1003,69.3,0
21,4.4,31.6,7.5,5,1,2,0,KERALA,0.4749,93.5,0
16,2.52,19.2,16.1,1,0,0,0,RAJASTHAN,0.442,92.8,0
22,6.26,6.0,25.1,4,0,0,0,MAHARASHTRA,0.3375,62.1,0
20,4.36,59.8,19.9,6,0,0,1,UTTAR PRADESH,0.3015,95.0,0
19,4.17,98.0,1.7,2,0,0,1,RAJASTHAN,0.442,72.1,0
5,1.69,49.8,1.4,4,0,0,0,TAMIL NADU,0.1505,100.0,0
4,7.96,64.4,30.1,0,0,0,1,UTTAR PRADESH,0.3015,57.8,1
5,5.37,92.1,10.1,0,0,2,0,MAHARASHTRA,0.3375,77.2,0
3,6.88,47.4,9.5,0,1,0,1,RAJASTHAN,0.442,46.4,1
15,6.15,136.5,29.0,1,0,1,0,WEST BENGAL,1.0,75.2,0
1,4.17,16.8,3.7,4,0,0,1,UTTAR PRADESH,0.3015,67.5,0
10,0.37,93.0,75.2,3,0,1,0,MAHARASHTRA,0.3375,76.8,0
13,5.43,23.8,19.0,2,1,1,0,RAJASTHAN,0.442,100.0,0
12,1.08,218.2,3.5,1,0,0,0,KERALA,0.4749,81.9,0
11,7.7,72.4,15.2,2,1,1,0,UTTAR PRADESH,0.3015,100.0,0
5,2.22,88.5,3.3,5,1,2,0,WEST BENGAL,1.0,81.0,0
2,3.13,42.8,50.5,0,0,0,0,UTTAR PRADESH,0.3015,54.9,1
23,4.55,39.9,7.7,3,0,0,0,RAJASTHAN,0.442,66.6,0
11,4.17,72.1,62.0,0,0,2,1,UTTAR PRADESH,0.3015,66.8,0
14,5.34,24.1,2.2,3,0,1,1,RAJASTHAN,0.442,87.6,0
13,6.33,20.2,2.6,2,1,0,0,RAJASTHAN,0.442,100.0,0
8,6.13,7.6,1.2,3,0,1,0,WEST BENGAL,1.0,79.3,0
17,7.29,1.0,0.6,3,1,1,0,TAMIL NADU,0.1505,100.0,0
9,3.92,45.7,56.2,3,0,0,1,RAJASTHAN,0.442,79.7,0
9,4.41,26.3,70.4,5,1,1,0,MAHARASHTRA,0.3375,100.0,0
19,7.03,8.9,31.0,3,0,0,1,MADHYA PRADESH,0.3,68.5,0
7,2.47,28.3,17.8,3,0,2,0,UTTAR PRADESH,0.3015,77.2,0
16,2.19,322.5,10.6,1,0,0,0,MAHARASHTRA,0.3375,80.7,0
15,0.37,3.2,10.2,3,0,0,0,RAJASTHAN,0.442,100.0,0
0,5.99,22.2,33.6,3,1,0,0,UTTAR PRADESH,0.3015,79.3,0
16,5.59,7.7,30.1,3,0,0,1,WEST BENGAL,1.0,75.9,0
19,2.43,31.1,1.9,6,1,1,0,PUNJAB,0.1003,83.3,0
6,1.3,129.5,15.9,3,0,0,1,PUNJAB,0.1003,100.0,0
21,0.63,11.5,4.7,3,1,1,1,PUNJAB,0.1003,86.7,0
0,4.06,104.7,28.3,2,1,1,1,MAHARASHTRA,0.3375,36.6,1
4,1.79,62.8,1.8,4,1,1,0,RAJASTHAN,0.442,57.8,1
22,6.41,44.3,10.5,3,0,2,0,UTTAR PRADESH,0.3015,45.6,1
20,7.62,46.1,13.8,0,1,2,0,UTTAR PRADESH,0.3015,60.5,0
18,6.28,52.4,19.1,6,1,1,1,RAJASTHAN,0.442,94.1,0
14,6.86,40.0,2.5,4,0,3,1,RAJASTHAN,0.442,64.3,0
4,7.93,55.0,1.2,1,0,0,1,MAHARASHTRA,0.3375,34.8,1
11,6.0,20.4,10.7,3,0,0,0,MAHARASHTRA,0.3375,92.3,0
13,4.67,1.4,1.5,1,1,0,0,UTTAR PRADESH,0.3015,99.3,0
2,6.54,21.5,3.6,0,0,1,0,KARNATAKA,0.2109,46.3,1
14,4.64,14.6,44.7,1,0,2,0,MAHARASHTRA,0.3375,70.3,0
2,3.63,37.8,19.7,0,1,0,0,DELHI,0.2655,66.8,0
3,0.55,15.5,4.4,2,0,1,0,UTTAR PRADESH,0.3015,48.7,1
4,5.25,31.6,17.1,3,1,0,0,WEST BENGAL,1.0,61.9,0
4,7.21,109.4,0.2,0,0,3,0,UTTAR PRADESH,0.3015,23.3,1
1,5.64,89.3,18.1,0,1,0,0,WEST BENGAL,1.0,24.1,1
22,3.41,72.9,2.2,1,1,1,0,UTTAR PRADESH,0.3015,61.8,0
19,5.05,24.2,19.2,1,1,1,0,UTTAR PRADESH,0.3015,93.4,0
12,6.56,15.5,19.2,1,1,0,0,MADHYA PRADESH,0.3,82.0,0
8,6.18,43.5,50.7,4,1,1,0,UTTAR PRADESH,0.3015,100.0,0
4,4.08,104.4,9.1,5,0,1,0,UTTAR PRADESH,0.3015,52.1,1
22,3.08,35.6,7.1,2,0,1,1,KERALA,0.4749,29.3,1
19,3.36,12.8,16.8,2,0,0,1,RAJASTHAN,0.442,88.1,0
18,7.29,67.8,29.5,1,0,1,0,MADHYA PRADESH,0.3,81.2,0
11,1.61,3.9,6.4,2,0,1,0,MADHYA PRADESH,0.3,86.6,0
0,6.94,12.0,16.2,3,0,0,0,UTTAR PRADESH,0.3015,73.9,0
15,1.8,10.1,43.9,4,1,1,0,MAHARASHTRA,0.3375,100.0,0
11,7.85,136.0,28.8,4,0,0,0,RAJASTHAN,0.442,90.8,0
7,3.75,4.1,27.6,2,1,0,0,KARNATAKA,0.2109,100.0,0
7,5.95,5.6,6.2,1,0,0,1,UTTAR PRADESH,0.3015,88.6,0
1,5.92,28.1,2.1,6,0,2,0,UTTAR PRADESH,0.3015,62.5,0
20,6.25,105.9,5.6,4,0,1,0,UTTAR PRADESH,0.3015,90.7,0
3,6.38,111.5,15.0,3,1,0,0,HARYANA,0.2359,63.6,0
19,0.6,14.4,17.3,2,1,3,0,GUJARAT,0.2592,60.0,0
23,2.4,19.9,5.4,2,1,1,0,KERALA,0.4749,60.4,0
1,2.07,34.3,11.8,2,0,1,0,TAMIL NADU,0.1505,54.4,1
14,5.68,41.5,5.3,1,0,1,0,TAMIL NADU,0.1505,82.6,0
1,5.56,29.5,6.0,1,0,0,1,WEST BENGAL,1.0,45.5,1
19,2.59,45.6,42.8,2,1,1,1,HARYANA,0.2359,74.4,0
12,6.41,30.1,42.4,3,0,2,0,WEST BENGAL,1.0,46.3,1
0,2.7,15.3,2.2,4,1,2,0,MAHARASHTRA,0.3375,61.6,0
18,2.94,136.3,2.3,2,1,0,1,TAMIL NADU,0.1505,95.8,0
18,3.37,217.9,10.7,2,0,1,1,WEST BENGAL,1.0,70.4,0
22,6.03,13.0,12.8,2,0,1,0,RAJASTHAN,0.442,50.8,1
11,0.39,21.5,45.0,3,1,1,1,MAHARASHTRA,0.3375,97.0,0
22,7.28,45.0,11.8,1,1,0,1,UTTAR PRADESH,0.3015,49.1,1
15,5.63,3.7,10.5,1,0,0,0,DELHI,0.2655,96.9,0
12,4.82,30.3,15.4,4,0,1,1,MAHARASHTRA,0.3375,83.2,0
8,2.13,39.3,3.1,1,1,1,0,GUJARAT,0.2592,91.4,0
7,6.35,177.9,42.6,2,1,2,0,MAHARASHTRA,0.3375,67.5,0
14,7.02,25.4,23.8,1,1,3,0,KARNATAKA,0.2109,77.8,0
17,4.16,12.4,48.5,0,0,0,0,RAJASTHAN,0.442,75.3,0
0,2.55,209.1,18.5,3,0,0,1,KERALA,0.4749,47.7,1
9,3.23,81.8,10.5,0,0,2,0,WEST BENGAL,1.0,48.2,1
1,3.51,13.8,21.5,5,0,1,0,UTTAR PRADESH,0.3015,52.4,1
9,2.66,78.4,21.6,3,0,0,1,UTTAR PRADESH,0.3015,81.1,0
19,5.78,45.7,5.3,1,1,3,0,UTTAR PRADESH,0.3015,55.1,1
16,2.93,65.9,16.9,0,0,1,0,MAHARASHTRA,0.3375,82.5,0
2,6.62,62.1,27.0,2,1,1,0,KARNATAKA,0.2109,57.8,1
17,3.87,100.6,12.7,4,0,0,0,KERALA,0.4749,100.0,0
0,5.14,90.7,4.9,3,0,0,0,TAMIL NADU,0.1505,61.9,0
0,7.6,42.7,6.0,2,1,2,0,MADHYA PRADESH,0.3,34.4,1
21,3.73,45.1,13.0,1,0,0,0,MAHARASHTRA,0.3375,76.7,0
0,1.61,55.5,3.5,0,0,2,0,GUJARAT,0.2592,33.7,1
6,4.53,46.1,8.8,4,0,0,0,DELHI,0.2655,100.0,0
3,4.12,51.3,0.7,6,0,0,0,UTTAR PRADESH,0.3015,75.3,0
13,6.33,1.9,5.5,2,1,1,0,KERALA,0.4749,85.6,0
12,6.92,9.6,23.5,2,1,0,0,MAHARASHTRA,0.3375,100.0,0
20,5.79,31.4,21.6,4,1,1,0,GUJARAT,0.2592,95.4,0
23,7.78,66.4,17.6,3,0,0,0,PUNJAB,0.1003,49.8,1
17,2.37,4.5,43.5,3,1,1,0,KARNATAKA,0.2109,100.0,0
11,2.14,55.7,23.8,0,0,0,0,UTTAR PRADESH,0.3015,89.2,0
1,2.54,0.8,3.9,3,0,0,0,MADHYA PRADESH,0.3,46.8,1
22,5.47,39.8,18.3,3,0,0,1,RAJASTHAN,0.442,39.0,1
13,2.09,63.6,11.4,3,1,0,0,GUJARAT,0.2592,100.0,0
5,0.98,12.9,23.6,3,1,3,1,UTTAR PRADESH,0.3015,72.9,0
13,7.83,3.7,11.6,2,1,0,0,TAMIL NADU,0.1505,100.0,0
9,2.72,71.7,35.2,2,0,1,1,HARYANA,0.2359,90.4,0
8,2.01,124.7,19.2,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
10,3.06,1.8,3.7,0,1,0,1,MAHARASHTRA,0.3375,93.9,0
18,1.52,12.0,25.3,2,0,0,0,TAMIL NADU,0.1505,100.0,0
3,0.58,21.9,33.0,3,1,1,0,MAHARASHTRA,0.3375,60.0,0
23,2.65,114.7,92.1,2,0,0,0,UTTAR PRADESH,0.3015,40.4,1
1,2.9,9.4,28.9,2,1,1,0,RAJASTHAN,0.442,61.6,0
3,6.54,68.9,28.3,3,1,0,0,MAHARASHTRA,0.3375,79.3,0
16,3.65,14.3,21.8,0,1,1,1,TAMIL NADU,0.1505,74.4,0
3,5.97,91.9,9.1,3,0,0,1,MADHYA PRADESH,0.3,58.3,1
18,5.96,133.4,43.3,2,0,0,0,UTTAR PRADESH,0.3015,89.8,0
17,6.38,40.5,32.6,2,0,1,0,MAHARASHTRA,0.3375,90.7,0
10,7.37,27.6,16.4,3,0,0,0,MAHARASHTRA,0.3375,99.1,0
10,4.14,19.1,12.8,5,0,0,0,UTTAR PRADESH,0.3015,93.7,0
23,1.1,50.5,25.6,0,1,2,0,KARNATAKA,0.2109,47.5,1
19,0.6,173.0,8.6,1,1,1,1,UTTAR PRADESH,0.3015,79.0,0
15,1.74,20.0,34.5,3,0,0,0,WEST BENGAL,1.0,81.9,0
3,6.68,25.4,46.6,1,0,1,0,KERALA,0.4749,47.6,1
14,4.72,6.4,14.6,3,1,0,0,WEST BENGAL,1.0,84.9,0
0,1.38,32.6,13.0,2,0,2,0,MADHYA PRADESH,0.3,46.2,1
6,1.32,68.2,16.0,0,1,1,0,RAJASTHAN,0.442,77.4,0
16,7.16,24.6,22.3,2,0,1,0,UTTAR PRADESH,0.3015,82.6,0
9,4.3,2.4,17.1,1,0,0,0,RAJASTHAN,0.442,77.9,0
23,1.62,112.8,4.5,5,0,2,0,KARNATAKA,0.2109,54.7,1
22,7.2,29.7,3.3,2,0,1,0,DELHI,0.2655,54.3,1
2,5.85,26.2,6.1,3,1,1,0,UTTAR PRADESH,0.3015,50.8,1
21,3.98,31.3,12.8,3,0,1,0,UTTAR PRADESH,0.3015,81.2,0
20,3.88,78.1,8.8,1,0,0,1,UTTAR PRADESH,0.3015,66.1,0
2,5.48,119.2,25.3,3,0,0,0,MADHYA PRADESH,0.3,79.6,0
9,2.9,82.0,3.0,2,1,1,1,MADHYA PRADESH,0.3,88.2,0
22,8.0,0.5,35.9,2,1,1,0,TAMIL NADU,0.1505,74.7,0
0,6.34,62.9,7.6,0,1,1,0,HARYANA,0.2359,45.7,1
1,5.24,84.8,12.7,2,0,1,0,UTTAR PRADESH,0.3015,38.5,1
12,5.59,37.5,3.2,4,0,1,0,TAMIL NADU,0.1505,88.7,0
22,7.97,89.1,8.1,3,0,0,0,MADHYA PRADESH,0.3,53.0,1
6,0.38,128.6,8.2,1,1,1,0,UTTAR PRADESH,0.3015,81.7,0
18,0.48,81.2,21.0,0,1,1,0,HARYANA,0.2359,97.3,0
16,6.34,6.9,82.8,3,1,2,0,RAJASTHAN,0.442,73.7,0
3,1.91,86.9,5.2,3,1,1,1,KARNATAKA,0.2109,55.7,1
6,5.58,127.4,2.2,2,0,0,0,KARNATAKA,0.2109,99.6,0
14,4.18,18.7,19.7,5,0,2,0,HARYANA,0.2359,97.7,0
11,2.75,8.4,19.0,2,1,1,1,WEST BENGAL,1.0,74.0,0
5,2.08,12.7,10.7,2,1,0,0,UTTAR PRADESH,0.3015,100.0,0
4,6.28,255.9,3.0,0,0,0,0,GUJARAT,0.2592,29.8,1
13,1.62,36.8,14.3,1,1,3,0,KARNATAKA,0.2109,79.3,0
19,1.52,26.6,28.0,4,0,0,0,WEST BENGAL,1.0,75.9,0
9,3.7,128.2,39.9,4,0,0,0,KARNATAKA,0.2109,100.0,0
22,1.22,2.7,1.1,3,0,0,1,UTTAR PRADESH,0.3015,73.2,0
16,5.24,51.8,6.6,4,1,1,0,MADHYA PRADESH,0.3,100.0,0
9,7.94,83.3,19.4,4,1,0,0,DELHI,0.2655,100.0,0
16,6.06,11.6,37.6,1,1,4,1,UTTAR PRADESH,0.3015,57.0,1
10,4.94,64.3,3.6,2,0,0,0,WEST BENGAL,1.0,77.1,0
18,3.34,58.9,22.2,5,0,0,0,KERALA,0.4749,97.8,0
23,7.91,166.2,0.9,4,1,0,0,GUJARAT,0.2592,82.3,0
18,7.08,72.5,7.3,1,0,0,0,HARYANA,0.2359,71.1,0
3,6.62,79.7,0.7,0,0,1,0,MAHARASHTRA,0.3375,46.8,1
1,2.07,4.6,34.8,2,0,1,1,PUNJAB,0.1003,47.0,1
19,1.25,15.7,1.0,4,1,0,0,UTTAR PRADESH,0.3015,100.0,0
20,1.67,42.8,24.4,0,1,0,1,WEST BENGAL,1.0,60.7,0
13,2.29,59.0,3.0,2,1,0,1,WEST BENGAL,1.0,85.0,0
5,0.93,21.9,18.1,3,1,1,1,GUJARAT,0.2592,100.0,0
21,7.14,68.2,15.2,4,0,0,0,HARYANA,0.2359,90.5,0
10,1.73,39.2,20.8,1,0,0,0,KARNATAKA,0.2109,88.0,0
7,2.04,99.7,0.5,1,1,0,0,MADHYA PRADESH,0.3,92.7,0
8,7.14,72.8,1.7,3,1,1,0,MAHARASHTRA,0.3375,90.9,0
7,7.68,72.4,12.6,0,0,0,1,WEST BENGAL,1.0,55.6,1
6,2.01,47.4,20.6,0,1,1,0,WEST BENGAL,1.0,65.3,0
7,2.57,246.9,15.7,1,0,2,0,RAJASTHAN,0.442,50.3,1
16,6.46,31.2,33.0,2,0,0,0,WEST BENGAL,1.0,86.6,0
0,7.77,31.9,10.3,3,1,2,0,DELHI,0.2655,44.2,1
8,5.3,49.2,32.7,4,0,1,0,KARNATAKA,0.2109,78.9,0
4,3.71,45.5,1.4,2,1,0,0,GUJARAT,0.2592,63.2,0
15,5.49,6.9,20.0,2,0,0,0,MAHARASHTRA,0.3375,96.6,0
23,6.31,32.8,12.6,1,0,2,0,WEST BENGAL,1.0,18.5,1
18,1.17,38.0,8.3,3,1,0,1,RAJASTHAN,0.442,100.0,0
5,3.65,158.2,5.9,5,0,1,0,MAHARASHTRA,0.3375,84.6,0
12,6.9,0.6,33.1,3,1,1,1,WEST BENGAL,1.0,79.2,0
0,5.73,66.5,9.2,3,1,1,0,UTTAR PRADESH,0.3015,57.8,1
9,1.48,98.9,13.3,3,1,0,0,RAJASTHAN,0.442,100.0,0
6,6.12,45.8,104.8,0,1,0,1,TAMIL NADU,0.1505,85.1,0
12,5.44,87.7,50.5,4,0,4,1,MAHARASHTRA,0.3375,77.7,0
9,2.34,171.0,26.7,0,1,1,1,MAHARASHTRA,0.3375,85.2,0
16,2.95,14.2,1.5,2,0,0,1,UTTAR PRADESH,0.3015,85.7,0
