hour,distance_km,route_deviation_m,unexpected_stop_s,nearby_safe_zone_count,nearby_police_or_hospital,community_reports_nearby,is_weekend,state,historical_crime_index,safety_score,high_risk
10,6.53,2.8,5.6,0,1,0,0,GUJARAT,0.3111,97.6,0
17,7.45,25.7,3.3,3,1,0,0,HARYANA,0.1936,100.0,0
0,5.77,41.0,4.4,4,1,3,0,RAJASTHAN,0.6835,41.2,1
11,4.89,39.2,33.2,2,1,0,1,UTTAR PRADESH,0.7531,89.9,0
6,5.36,152.4,7.9,2,0,0,0,HARYANA,0.1936,93.7,0
6,5.32,35.3,29.1,1,1,1,1,MADHYA PRADESH,0.5466,79.4,0
23,7.47,10.8,29.0,2,1,0,0,UTTAR PRADESH,0.7531,58.3,0
13,7.73,19.4,14.4,2,1,1,1,UTTAR PRADESH,0.7531,90.6,0
3,3.59,48.4,37.7,1,1,1,1,TAMIL NADU,0.2086,46.6,1
8,5.05,57.0,11.0,4,0,2,0,KARNATAKA,0.2845,70.7,0
5,6.48,8.8,26.8,5,1,0,0,MADHYA PRADESH,0.5466,100.0,0
21,0.31,48.0,50.8,5,1,0,0,KERALA,0.3503,98.6,0
6,4.36,27.6,16.6,4,1,1,0,WEST BENGAL,1.0,100.0,0
8,5.33,13.4,12.6,2,1,1,1,UTTAR PRADESH,0.7531,81.6,0
8,5.82,63.7,64.2,2,1,2,0,WEST BENGAL,1.0,45.8,1
4,3.14,29.1,52.6,2,1,2,0,MAHARASHTRA,0.5215,38.0,1
18,2.58,63.8,126.4,0,1,0,0,UTTAR PRADESH,0.7531,75.9,0
13,1.7,165.4,12.5,3,1,1,0,RAJASTHAN,0.6835,88.7,0
10,4.6,20.3,18.9,0,0,1,0,MAHARASHTRA,0.5215,74.3,0
9,7.38,1.1,45.7,1,0,0,0,KARNATAKA,0.2845,82.1,0
16,7.2,141.1,2.5,4,0,2,1,RAJASTHAN,0.6835,56.9,0
2,3.07,59.7,16.4,1,0,1,1,MAHARASHTRA,0.5215,43.6,1
22,2.29,18.5,23.0,2,1,1,1,TAMIL NADU,0.2086,55.3,1
13,6.37,9.9,17.9,1,1,2,0,MADHYA PRADESH,0.5466,81.7,0
5,5.88,62.8,14.0,3,0,0,0,GUJARAT,0.3111,98.3,0
12,4.19,12.5,36.7,4,0,0,0,GUJARAT,0.3111,100.0,0
20,3.3,31.2,3.7,0,1,2,0,KARNATAKA,0.2845,64.8,0
4,1.25,32.1,6.5,1,0,2,1,RAJASTHAN,0.6835,29.9,1
12,6.35,187.3,34.9,1,1,0,1,WEST BENGAL,1.0,67.4,0
14,5.05,28.1,7.8,3,1,0,0,MADHYA PRADESH,0.5466,99.4,0
19,3.2,53.1,36.9,2,0,1,1,UTTAR PRADESH,0.7531,49.9,1
13,7.37,66.6,0.2,1,0,0,0,RAJASTHAN,0.6835,59.5,0
17,5.38,96.0,11.3,5,0,1,0,UTTAR PRADESH,0.7531,76.6,0
18,7.46,26.4,5.2,1,0,2,0,WEST BENGAL,1.0,72.3,0
21,3.95,8.2,6.5,3,1,2,1,MAHARASHTRA,0.5215,72.1,0
8,3.8,21.4,51.9,2,1,1,0,UTTAR PRADESH,0.7531,83.0,0
16,7.52,167.6,8.3,1,1,4,0,GUJARAT,0.3111,76.0,0
5,7.69,9.5,1.9,0,0,0,0,KERALA,0.3503,76.3,0
20,7.7,92.4,34.1,5,0,0,1,UTTAR PRADESH,0.7531,55.8,1
22,6.61,1.5,42.0,3,1,1,1,KERALA,0.3503,64.6,0
7,3.86,244.5,10.9,1,1,1,0,RAJASTHAN,0.6835,63.3,0
13,1.92,47.5,6.2,3,0,1,0,KERALA,0.3503,80.9,0
19,3.25,70.8,0.9,4,1,1,0,KERALA,0.3503,86.0,0
0,7.52,19.7,32.8,2,1,1,0,RAJASTHAN,0.6835,41.0,1
16,3.1,193.0,24.2,1,0,0,0,KARNATAKA,0.2845,91.2,0
19,6.13,4.5,17.0,2,1,0,0,PUNJAB,0.103,82.4,0
20,7.41,4.6,16.1,6,0,1,0,HARYANA,0.1936,71.8,0
4,7.77,193.1,34.6,2,1,0,1,PUNJAB,0.103,55.8,1
18,7.6,2.9,3.9,3,1,0,0,MADHYA PRADESH,0.5466,98.8,0
18,4.57,1.2,12.8,3,1,1,1,RAJASTHAN,0.6835,95.5,0
0,4.09,21.2,26.5,2,1,0,1,DELHI,0.1935,60.3,0
16,7.9,39.9,9.2,4,1,0,1,MADHYA PRADESH,0.5466,100.0,0
15,1.98,42.6,35.9,0,0,1,1,MADHYA PRADESH,0.5466,70.1,0
23,1.74,170.4,12.6,0,0,2,0,MAHARASHTRA,0.5215,18.1,1
1,7.72,2.9,14.8,2,1,1,0,MADHYA PRADESH,0.5466,56.2,0
23,5.61,153.5,19.0,5,1,1,0,UTTAR PRADESH,0.7531,62.3,0
13,4.43,48.8,38.5,1,0,1,1,KARNATAKA,0.2845,65.5,0
6,1.32,17.2,1.3,5,1,1,0,RAJASTHAN,0.6835,100.0,0
9,4.25,199.2,37.3,2,1,1,0,KARNATAKA,0.2845,80.0,0
18,7.57,135.4,0.2,4,0,0,0,DELHI,0.1935,100.0,0
23,4.94,21.8,27.7,2,0,0,0,WEST BENGAL,1.0,59.2,0
7,3.42,9.9,1.4,5,1,1,0,WEST BENGAL,1.0,88.5,0
23,4.54,39.0,45.9,3,1,1,0,UTTAR PRADESH,0.7531,48.7,1
15,7.12,42.5,31.5,0,0,0,0,PUNJAB,0.103,91.1,0
4,7.33,68.8,8.9,1,1,0,0,KARNATAKA,0.2845,72.7,0
14,3.38,5.0,34.3,2,0,1,0,MAHARASHTRA,0.5215,77.4,0
19,4.98,5.7,9.1,1,1,0,0,UTTAR PRADESH,0.7531,80.7,0
1,2.45,88.4,44.6,2,1,0,0,UTTAR PRADESH,0.7531,50.1,1
1,3.77,222.9,50.9,2,0,1,0,WEST BENGAL,1.0,30.5,1
0,1.99,31.5,8.5,2,1,0,0,KERALA,0.3503,75.8,0
13,4.39,149.8,7.3,1,1,1,0,KARNATAKA,0.2845,76.9,0
1,4.75,2.6,16.1,2,0,0,0,UTTAR PRADESH,0.7531,59.5,0
22,2.9,56.3,2.0,2,0,2,0,DELHI,0.1935,58.9,0
3,2.4,19.5,55.1,1,1,1,0,MAHARASHTRA,0.5215,59.7,0
1,1.46,121.5,28.1,1,0,2,0,DELHI,0.1935,36.6,1
6,1.37,91.9,30.1,0,1,0,0,UTTAR PRADESH,0.7531,68.4,0
18,5.78,24.0,25.9,3,0,0,1,MADHYA PRADESH,0.5466,85.6,0
21,2.01,24.2,0.0,6,1,1,0,KERALA,0.3503,100.0,0
6,1.21,70.7,30.6,5,1,1,0,UTTAR PRADESH,0.7531,100.0,0
12,7.99,11.9,20.6,2,1,1,1,TAMIL NADU,0.2086,87.5,0
18,2.3,28.5,54.2,2,0,0,1,PUNJAB,0.103,100.0,0
19,7.2,164.3,20.6,1,1,2,0,UTTAR PRADESH,0.7531,66.1,0
3,4.99,192.9,5.9,1,0,1,1,RAJASTHAN,0.6835,27.0,1
20,5.81,70.2,30.6,1,1,3,1,TAMIL NADU,0.2086,45.1,1
20,4.62,68.0,16.1,2,0,0,1,MAHARASHTRA,0.5215,61.7,0
17,1.69,30.8,15.5,0,0,1,1,RAJASTHAN,0.6835,65.3,0
12,6.82,68.3,5.6,3,1,0,1,WEST BENGAL,1.0,75.0,0
9,6.68,1.2,50.6,1,0,1,0,KARNATAKA,0.2845,78.2,0
21,2.99,16.6,9.7,2,1,0,0,UTTAR PRADESH,0.7531,85.8,0
20,6.18,250.8,1.3,1,0,2,0,MAHARASHTRA,0.5215,43.4,1
12,4.48,1.5,4.5,1,1,0,0,DELHI,0.1935,100.0,0
17,7.3,33.1,3.2,2,1,0,1,WEST BENGAL,1.0,48.4,1
9,6.48,56.1,1.0,1,0,0,0,DELHI,0.1935,91.4,0
17,0.62,31.9,2.2,1,1,1,0,MAHARASHTRA,0.5215,89.7,0
2,7.07,3.4,6.9,2,1,1,0,KERALA,0.3503,42.9,1
21,7.76,49.6,3.6,2,1,1,1,TAMIL NADU,0.2086,72.1,0
12,6.01,250.3,10.4,1,0,0,0,RAJASTHAN,0.6835,86.0,0
14,1.22,46.7,55.9,2,0,0,0,HARYANA,0.1936,80.3,0
4,6.52,71.9,29.2,2,0,0,0,WEST BENGAL,1.0,36.0,1
12,5.29,20.4,26.5,0,0,0,0,RAJASTHAN,0.6835,100.0,0
0,2.91,55.6,1.8,1,0,0,1,UTTAR PRADESH,0.7531,48.2,1
21,7.11,277.5,12.0,3,0,1,0,TAMIL NADU,0.2086,70.8,0
17,4.65,239.8,20.1,4,0,0,1,RAJASTHAN,0.6835,85.4,0
10,6.87,44.2,15.2,0,0,0,1,UTTAR PRADESH,0.7531,69.7,0
20,5.46,57.9,18.4,0,0,0,0,RAJASTHAN,0.6835,54.1,1
19,2.52,49.0,15.9,4,1,1,0,MAHARASHTRA,0.5215,73.8,0
2,7.81,39.4,23.4,0,0,1,0,MAHARASHTRA,0.5215,22.3,1
1,4.7,9.6,57.5,1,0,0,0,WEST BENGAL,1.0,22.8,1
6,4.28,9.9,6.8,2,1,1,0,UTTAR PRADESH,0.7531,88.1,0
0,3.41,162.6,6.3,1,0,0,0,RAJASTHAN,0.6835,62.6,0
13,1.35,72.0,4.4,0,0,1,0,MADHYA PRADESH,0.5466,96.6,0
12,5.58,1.1,5.8,3,0,1,1,MAHARASHTRA,0.5215,74.3,0
12,3.62,47.9,8.8,1,0,1,1,TAMIL NADU,0.2086,81.0,0
1,7.5,23.3,21.6,3,1,0,0,RAJASTHAN,0.6835,48.8,1
22,7.73,67.0,12.7,4,0,1,0,RAJASTHAN,0.6835,42.1,1
23,6.21,92.2,42.4,0,1,1,0,UTTAR PRADESH,0.7531,51.5,1
14,2.17,76.8,6.4,4,1,2,0,WEST BENGAL,1.0,85.2,0
0,5.81,23.3,26.4,2,0,1,0,MAHARASHTRA,0.5215,39.6,1
9,0.46,80.7,17.0,2,0,1,0,GUJARAT,0.3111,97.0,0
17,6.66,223.7,3.2,1,0,2,0,MAHARASHTRA,0.5215,43.8,1
17,4.1,204.9,23.9,1,0,1,0,WEST BENGAL,1.0,61.9,0
5,7.51,11.1,15.6,4,0,3,0,MADHYA PRADESH,0.5466,70.1,0
19,3.21,103.4,27.2,3,0,1,0,RAJASTHAN,0.6835,78.1,0
23,2.33,45.9,34.5,2,0,2,0,WEST BENGAL,1.0,8.2,1
12,7.96,0.1,5.5,2,1,0,0,MAHARASHTRA,0.5215,99.8,0
9,4.39,57.0,24.8,3,0,1,1,MAHARASHTRA,0.5215,76.3,0
12,6.95,66.9,11.5,4,0,2,0,RAJASTHAN,0.6835,78.3,0
0,7.32,49.3,0.5,0,0,0,0,GUJARAT,0.3111,52.7,1
12,4.29,130.6,0.9,1,1,1,0,KERALA,0.3503,84.1,0
0,3.81,3.4,30.2,3,0,1,1,RAJASTHAN,0.6835,39.8,1
0,4.56,31.4,29.3,3,1,0,0,MADHYA PRADESH,0.5466,61.6,0
13,6.83,23.2,1.7,1,1,0,0,KARNATAKA,0.2845,89.6,0
12,7.73,8.2,14.8,7,1,0,0,UTTAR PRADESH,0.7531,97.6,0
23,2.83,5.9,13.8,4,0,2,0,GUJARAT,0.3111,47.5,1
12,5.99,5.2,48.7,2,0,0,0,TAMIL NADU,0.2086,97.9,0
23,2.5,155.5,22.7,2,0,1,1,KERALA,0.3503,45.2,1
19,5.0,59.6,43.9,2,0,0,0,PUNJAB,0.103,90.7,0
8,6.5,14.4,32.2,4,0,1,0,RAJASTHAN,0.6835,85.4,0
22,7.13,20.3,8.6,2,1,1,1,MAHARASHTRA,0.5215,47.2,1
11,3.76,71.4,5.9,3,0,0,0,MADHYA PRADESH,0.5466,88.5,0
14,3.15,292.6,2.4,1,1,0,0,UTTAR PRADESH,0.7531,75.8,0
2,2.25,15.5,15.5,1,0,0,0,MAHARASHTRA,0.5215,40.7,1
5,1.33,74.9,1.2,2,1,0,1,PUNJAB,0.103,100.0,0
12,3.11,10.5,57.4,1,1,1,0,RAJASTHAN,0.6835,97.8,0
6,7.01,0.5,28.5,2,0,1,1,MAHARASHTRA,0.5215,76.5,0
14,3.52,43.0,16.6,2,0,0,0,DELHI,0.1935,83.1,0
1,2.74,13.8,5.2,2,0,1,0,UTTAR PRADESH,0.7531,31.2,1
6,5.99,91.9,41.9,1,0,0,0,WEST BENGAL,1.0,65.9,0
15,1.96,2.7,34.6,3,1,0,0,PUNJAB,0.103,100.0,0
14,2.27,57.2,0.8,0,0,1,1,WEST BENGAL,1.0,58.6,0
23,7.51,143.9,27.0,1,1,1,1,RAJASTHAN,0.6835,26.9,1
21,0.93,8.4,7.3,3,0,2,0,RAJASTHAN,0.6835,69.9,0
19,3.49,23.0,45.0,2,1,0,1,KERALA,0.3503,89.6,0
0,4.74,64.9,1.4,4,1,1,0,UTTAR PRADESH,0.7531,57.2,0
14,2.07,27.3,5.5,0,0,0,0,WEST BENGAL,1.0,63.9,0
5,2.46,140.0,68.2,1,0,0,1,RAJASTHAN,0.6835,64.2,0
6,2.01,6.2,8.9,0,1,0,0,MAHARASHTRA,0.5215,100.0,0
5,2.96,36.3,7.2,2,0,1,0,KERALA,0.3503,78.2,0
10,7.22,3.1,0.2,1,0,1,1,WEST BENGAL,1.0,62.0,0
2,3.62,73.9,20.3,4,1,2,1,PUNJAB,0.103,54.0,1
12,3.52,27.1,1.8,3,0,1,1,UTTAR PRADESH,0.7531,79.9,0
3,3.28,95.8,19.6,1,0,0,0,WEST BENGAL,1.0,34.1,1
12,7.72,43.2,8.9,4,0,0,1,DELHI,0.1935,97.9,0
15,1.2,42.6,11.1,2,1,0,0,MAHARASHTRA,0.5215,100.0,0
4,7.01,23.2,9.4,3,0,0,0,UTTAR PRADESH,0.7531,58.5,0
2,2.82,17.9,11.3,2,0,0,0,DELHI,0.1935,66.4,0
19,7.67,6.0,26.1,2,0,0,1,MAHARASHTRA,0.5215,80.8,0
17,2.73,27.7,14.2,0,0,3,0,WEST BENGAL,1.0,49.4,1
6,0.94,16.4,53.9,4,1,4,1,PUNJAB,0.103,87.4,0
21,4.3,117.5,45.6,4,0,1,0,UTTAR PRADESH,0.7531,53.4,1
5,2.05,131.9,46.8,0,0,1,0,UTTAR PRADESH,0.7531,56.8,0
22,6.1,105.4,67.4,2,1,0,0,RAJASTHAN,0.6835,33.7,1
2,5.36,58.1,1.5,1,0,2,0,MAHARASHTRA,0.5215,46.7,1
15,5.59,66.2,36.1,2,1,0,0,UTTAR PRADESH,0.7531,91.4,0
0,1.79,53.6,2.8,2,0,0,1,TAMIL NADU,0.2086,50.8,1
4,5.76,26.6,6.8,0,1,0,0,UTTAR PRADESH,0.7531,48.4,1
9,2.7,11.8,3.2,1,0,1,0,TAMIL NADU,0.2086,88.4,0
2,7.99,100.8,7.4,1,1,0,0,UTTAR PRADESH,0.7531,59.2,0
10,5.93,74.5,3.4,1,0,0,0,MAHARASHTRA,0.5215,75.9,0
5,4.85,20.6,29.8,2,0,0,0,MAHARASHTRA,0.5215,85.7,0
2,6.98,28.7,39.7,0,1,0,0,KARNATAKA,0.2845,60.3,0
23,4.84,122.0,43.0,0,1,2,0,WEST BENGAL,1.0,12.7,1
23,4.56,23.2,17.3,2,0,0,0,MAHARASHTRA,0.5215,34.5,1
23,2.13,37.6,23.3,1,1,1,0,DELHI,0.1935,68.7,0
3,5.52,53.9,22.6,3,0,1,1,MADHYA PRADESH,0.5466,38.1,1
9,3.18,36.5,19.9,2,0,0,0,UTTAR PRADESH,0.7531,83.2,0
7,0.63,32.7,4.2,3,0,0,0,HARYANA,0.1936,99.5,0
7,6.58,54.0,25.3,2,1,0,0,MAHARASHTRA,0.5215,82.5,0
9,0.7,84.5,0.4,1,1,0,0,RAJASTHAN,0.6835,81.9,0
12,5.48,62.2,47.0,1,0,1,0,WEST BENGAL,1.0,64.5,0
11,1.51,161.0,0.9,5,0,1,0,RAJASTHAN,0.6835,100.0,0
7,3.63,267.9,39.4,1,0,0,1,UTTAR PRADESH,0.7531,66.9,0
23,6.92,2.0,39.5,1,0,0,0,KARNATAKA,0.2845,53.2,1
23,1.03,70.7,42.8,5,0,0,0,RAJASTHAN,0.6835,88.1,0
7,5.44,19.9,41.1,2,0,0,0,GUJARAT,0.3111,81.3,0
5,5.02,44.6,15.5,4,0,0,1,KERALA,0.3503,100.0,0
12,6.98,9.2,0.7,2,0,1,0,MADHYA PRADESH,0.5466,79.0,0
8,1.63,31.8,64.4,3,1,0,1,KARNATAKA,0.2845,100.0,0
23,6.46,23.0,1.5,0,1,1,1,KARNATAKA,0.2845,50.8,1
10,3.77,60.9,17.1,3,1,2,0,PUNJAB,0.103,81.9,0
0,3.6,97.2,30.9,3,1,0,1,MAHARASHTRA,0.5215,62.0,0
3,3.09,2.5,11.9,5,0,2,0,UTTAR PRADESH,0.7531,27.5,1
1,3.27,1.4,7.7,4,0,1,0,WEST BENGAL,1.0,40.7,1
9,4.3,108.3,5.3,3,0,1,0,WEST BENGAL,1.0,64.7,0
7,1.12,28.0,11.4,1,0,0,0,UTTAR PRADESH,0.7531,85.8,0
20,3.57,53.7,3.9,0,1,2,0,MADHYA PRADESH,0.5466,59.8,0
21,5.32,17.3,64.0,2,1,0,0,RAJASTHAN,0.6835,67.3,0
3,4.14,48.8,0.2,2,1,0,0,KERALA,0.3503,58.7,0
22,1.58,23.3,3.6,2,0,2,1,UTTAR PRADESH,0.7531,30.9,1
14,3.1,25.7,15.9,2,1,2,0,RAJASTHAN,0.6835,73.9,0
7,3.71,19.4,16.6,2,1,0,0,RAJASTHAN,0.6835,97.6,0
9,5.45,74.3,33.1,2,1,0,0,UTTAR PRADESH,0.7531,87.2,0
10,7.24,6.8,43.1,3,0,0,1,UTTAR PRADESH,0.7531,79.8,0
4,4.54,115.6,7.0,3,1,0,0,RAJASTHAN,0.6835,62.0,0
20,5.51,26.6,25.2,1,1,1,1,UTTAR PRADESH,0.7531,52.6,1
0,0.89,18.0,15.3,4,0,1,0,UTTAR PRADESH,0.7531,53.8,1
1,7.65,76.0,16.8,1,1,1,0,MAHARASHTRA,0.5215,52.7,1
6,2.73,240.6,7.5,2,0,1,0,MAHARASHTRA,0.5215,76.4,0
3,3.03,1.1,20.1,1,0,0,0,MAHARASHTRA,0.5215,55.8,1
1,2.02,113.2,6.7,5,0,0,0,UTTAR PRADESH,0.7531,58.0,0
9,0.95,107.9,3.5,2,0,1,1,RAJASTHAN,0.6835,80.2,0
9,6.38,56.2,6.7,2,1,1,0,RAJASTHAN,0.6835,73.4,0
3,2.15,124.7,6.1,1,0,2,0,UTTAR PRADESH,0.7531,29.8,1
19,2.48,62.0,48.4,0,0,0,0,KARNATAKA,0.2845,56.1,0
21,1.7,174.9,4.8,1,0,0,0,PUNJAB,0.103,78.1,0
17,7.81,18.6,0.6,0,0,1,0,KERALA,0.3503,69.7,0
12,6.31,94.1,3.7,6,1,2,0,WEST BENGAL,1.0,69.4,0
22,7.46,66.1,8.8,3,0,0,0,WEST BENGAL,1.0,33.6,1
8,6.94,279.6,29.9,5,0,0,0,UTTAR PRADESH,0.7531,76.1,0
10,7.28,9.5,6.7,3,0,0,0,GUJARAT,0.3111,72.6,0
0,3.99,33.4,6.7,3,1,1,0,KARNATAKA,0.2845,66.0,0
16,1.61,64.8,0.9,4,0,1,0,DELHI,0.1935,100.0,0
2,2.82,40.2,12.8,3,0,0,0,HARYANA,0.1936,68.0,0
15,2.55,3.7,13.1,1,1,0,0,MAHARASHTRA,0.5215,91.1,0
18,5.82,24.2,7.3,2,0,2,0,KARNATAKA,0.2845,71.1,0
5,0.5,40.2,6.3,1,0,1,0,GUJARAT,0.3111,94.6,0
14,1.39,22.3,35.4,0,0,0,1,UTTAR PRADESH,0.7531,78.0,0
7,5.56,48.5,14.1,0,1,0,0,KERALA,0.3503,99.8,0
9,1.25,65.2,8.3,5,1,0,1,RAJASTHAN,0.6835,100.0,0
12,0.67,45.1,0.7,2,0,1,0,PUNJAB,0.103,94.9,0
5,1.14,30.1,2.7,2,0,2,0,KARNATAKA,0.2845,76.7,0
19,5.62,36.9,27.4,1,0,2,1,RAJASTHAN,0.6835,50.0,1
9,1.37,116.1,15.5,0,0,0,0,TAMIL NADU,0.2086,93.5,0
11,1.43,127.0,28.6,2,1,1,0,RAJASTHAN,0.6835,78.4,0
19,2.07,13.8,18.9,2,0,1,1,KARNATAKA,0.2845,78.8,0
5,6.08,73.7,4.4,3,1,0,0,GUJARAT,0.3111,100.0,0
10,1.84,2.0,92.9,3,1,1,1,MADHYA PRADESH,0.5466,68.2,0
23,0.57,66.6,4.8,4,0,2,0,DELHI,0.1935,60.7,0
9,7.28,20.0,26.2,2,0,0,0,RAJASTHAN,0.6835,98.4,0
2,7.05,32.7,6.1,1,1,5,0,UTTAR PRADESH,0.7531,34.8,1
6,1.72,0.8,26.0,1,0,0,0,MAHARASHTRA,0.5215,100.0,0
22,2.34,20.0,25.6,2,0,0,0,RAJASTHAN,0.6835,38.4,1
18,1.75,33.7,22.2,3,0,1,1,MAHARASHTRA,0.5215,83.9,0
19,5.84,2.8,96.9,3,1,1,0,UTTAR PRADESH,0.7531,76.6,0
6,2.23,39.9,7.3,3,0,1,1,MAHARASHTRA,0.5215,78.6,0
20,7.47,59.4,0.6,4,1,1,0,MAHARASHTRA,0.5215,65.7,0
9,6.67,22.0,7.0,5,1,1,0,HARYANA,0.1936,100.0,0
19,4.83,8.5,9.9,3,1,3,1,UTTAR PRADESH,0.7531,39.8,1
21,0.37,7.8,8.6,2,1,1,1,HARYANA,0.1936,89.3,0
4,7.1,20.6,46.1,2,1,0,0,MAHARASHTRA,0.5215,70.5,0
22,5.9,62.2,54.1,0,1,0,1,UTTAR PRADESH,0.7531,26.1,1
15,6.37,67.5,16.2,1,0,2,0,WEST BENGAL,1.0,58.8,0
17,0.85,171.1,42.3,2,1,0,0,MAHARASHTRA,0.5215,100.0,0
18,5.76,88.1,16.2,2,1,0,0,UTTAR PRADESH,0.7531,80.3,0
4,6.5,18.5,34.8,2,0,0,0,WEST BENGAL,1.0,40.2,1
17,7.67,111.3,2.4,1,1,0,0,UTTAR PRADESH,0.7531,85.8,0
5,4.77,15.1,35.5,5,0,1,1,MAHARASHTRA,0.5215,89.5,0
6,4.21,66.1,14.8,2,1,1,0,MADHYA PRADESH,0.5466,94.0,0
2,3.58,41.2,94.8,1,0,0,0,MAHARASHTRA,0.5215,43.1,1
4,5.7,20.7,4.3,6,0,0,1,GUJARAT,0.3111,63.7,0
23,7.39,142.5,33.2,3,1,0,0,UTTAR PRADESH,0.7531,57.0,0
7,4.92,17.9,23.0,3,0,1,0,PUNJAB,0.103,87.1,0
9,2.05,21.9,16.5,3,0,1,0,GUJARAT,0.3111,87.7,0
11,0.44,56.2,5.4,2,0,0,0,PUNJAB,0.103,99.0,0
17,5.07,140.4,30.6,2,1,1,1,DELHI,0.1935,90.1,0
13,6.96,62.1,3.8,2,1,2,0,RAJASTHAN,0.6835,77.5,0
12,0.81,0.4,2.1,4,0,2,0,WEST BENGAL,1.0,71.5,0
20,3.36,7.3,6.1,0,0,0,0,UTTAR PRADESH,0.7531,75.4,0
11,7.54,155.0,4.6,2,0,0,0,GUJARAT,0.3111,60.5,0
18,4.16,26.5,5.6,2,1,0,0,MADHYA PRADESH,0.5466,100.0,0
21,2.0,2.8,25.1,4,1,0,0,UTTAR PRADESH,0.7531,95.9,0
16,3.02,12.9,4.2,2,1,1,0,KERALA,0.3503,92.2,0
0,3.44,15.0,50.2,1,0,1,0,RAJASTHAN,0.6835,30.5,1
6,1.2,38.0,28.7,1,0,0,0,MADHYA PRADESH,0.5466,94.2,0
14,5.39,23.5,5.9,1,1,1,0,KARNATAKA,0.2845,96.7,0
11,4.86,139.2,9.6,0,0,0,0,RAJASTHAN,0.6835,72.3,0
6,5.29,222.9,21.6,1,0,1,0,MADHYA PRADESH,0.5466,78.1,0
8,5.0,40.7,4.0,5,0,0,0,GUJARAT,0.3111,100.0,0
1,0.43,18.8,82.9,3,0,1,0,RAJASTHAN,0.6835,37.9,1
5,1.64,2.0,5.8,1,0,1,1,WEST BENGAL,1.0,60.1,0
18,1.57,6.5,1.8,1,0,1,0,UTTAR PRADESH,0.7531,76.0,0
0,1.05,46.5,68.6,1,0,1,0,TAMIL NADU,0.2086,40.6,1
20,5.96,61.9,18.4,4,1,1,0,RAJASTHAN,0.6835,76.0,0
8,1.23,1.2,1.1,3,0,0,0,KERALA,0.3503,100.0,0
19,5.45,88.3,28.8,0,1,1,0,HARYANA,0.1936,80.7,0
6,1.67,36.1,1.5,2,1,0,0,UTTAR PRADESH,0.7531,92.2,0
19,1.21,190.9,3.2,1,1,1,0,UTTAR PRADESH,0.7531,71.1,0
13,1.55,49.1,4.6,2,0,2,0,MADHYA PRADESH,0.5466,66.5,0
20,4.21,122.1,10.0,2,0,1,0,KARNATAKA,0.2845,70.7,0
1,5.27,33.5,1.4,0,0,1,0,MAHARASHTRA,0.5215,26.0,1
19,6.55,75.6,12.9,0,1,3,1,UTTAR PRADESH,0.7531,46.1,1
6,1.29,15.9,20.0,0,1,1,0,RAJASTHAN,0.6835,92.4,0
8,5.04,160.4,9.3,2,1,0,0,PUNJAB,0.103,100.0,0
1,6.26,0.4,0.0,3,1,1,1,WEST BENGAL,1.0,49.6,1
22,2.71,26.6,30.6,1,1,0,0,DELHI,0.1935,67.6,0
15,0.91,7.9,9.4,3,1,1,0,WEST BENGAL,1.0,89.5,0
23,1.5,82.7,45.3,2,0,1,0,KERALA,0.3503,53.1,1
13,1.01,18.0,9.2,3,0,1,0,RAJASTHAN,0.6835,87.7,0
3,7.13,4.0,1.0,2,1,0,0,RAJASTHAN,0.6835,80.4,0
8,3.2,41.7,12.1,6,1,1,0,KERALA,0.3503,93.4,0
10,4.33,45.0,47.7,2,0,4,0,KERALA,0.3503,65.1,0
3,6.22,42.9,41.2,2,0,4,1,UTTAR PRADESH,0.7531,7.9,1
22,3.16,11.4,32.3,3,0,1,0,MAHARASHTRA,0.5215,69.3,0
22,5.3,67.2,12.3,0,0,1,0,MAHARASHTRA,0.5215,43.4,1
13,0.89,58.4,4.2,3,1,0,0,MAHARASHTRA,0.5215,100.0,0
14,4.0,123.3,5.2,7,1,1,0,UTTAR PRADESH,0.7531,78.0,0
16,1.04,105.9,0.0,0,1,1,0,HARYANA,0.1936,87.3,0
16,2.21,191.6,8.2,1,0,0,0,UTTAR PRADESH,0.7531,71.5,0
1,2.56,90.2,0.8,1,0,1,0,KARNATAKA,0.2845,52.5,1
12,5.83,23.7,22.3,5,1,2,0,RAJASTHAN,0.6835,87.4,0
18,5.49,34.4,15.2,3,0,1,0,RAJASTHAN,0.6835,80.6,0
19,6.05,5.0,6.4,1,0,0,0,TAMIL NADU,0.2086,74.7,0
14,0.78,170.9,31.9,2,0,2,1,MAHARASHTRA,0.5215,54.0,1
21,7.95,24.3,1.7,3,0,2,0,TAMIL NADU,0.2086,69.5,0
14,0.72,137.0,25.2,1,0,0,1,RAJASTHAN,0.6835,77.4,0
9,6.66,122.1,25.0,3,0,1,1,KERALA,0.3503,81.0,0
10,6.0,39.6,11.2,4,0,1,0,KARNATAKA,0.2845,93.5,0
16,4.86,50.2,43.5,1,0,0,0,DELHI,0.1935,78.2,0
21,3.68,33.2,23.2,4,1,0,0,RAJASTHAN,0.6835,85.3,0
5,6.13,1.7,24.9,2,0,1,0,UTTAR PRADESH,0.7531,70.2,0
7,6.0,106.6,66.7,1,0,1,0,MAHARASHTRA,0.5215,67.7,0
15,1.36,50.7,40.4,2,0,1,0,WEST BENGAL,1.0,77.8,0
18,6.4,33.3,15.0,0,1,1,1,UTTAR PRADESH,0.7531,65.0,0
